cnpj;tx_razao_social_osc;tx_nome_fantasia_osc;dt_fundacao_osc;removida_do_mosc;data_fechamento;ano_fechamento;tx_endereco_completo;municipio_nome;UF_Sigla;longitude;latitude;cnae;Area_Assistencia_social;Populacao
8660600000198;ASSOCIACAO BENEFICENTE CRISTA MAANAIM;AAIEB;2007-02-22;não;;;RUA MARIA VITORIA JEAN583, CENTRO, Ubatuba, SP, 11680000;Ubatuba;SP;-45,0820987359996;-23,4338032549996;88006.0;1.0;97.096
14545713000145;COMUNIDADE TERAPEUTICA PROJETO NOVA VIDA DE UBATUBA;PROJETO NOVA VIDA;2011-10-27;não;;;ESTRADA DA CACHOEIRA DOS MACACOS842, HORTO FLORESTAL, Ubatuba, SP, 11680000;Ubatuba;SP;-45,0838483149996;-23,4336577659996;87204.0;1.0;97.096
31862525000160;CASA DE REABILITACAO RECUPERANDO O TEMPO PERDIDO;C.R.R.T.P. TEMPO PERDIDO;2012-02-23;não;;;RUA DA EDUCACAO339, IPIRANGUINHA, Ubatuba, SP, 11680000;Ubatuba;SP;-45,0838483149996;-23,4336577659996;87204.0;1.0;97.096
58737337000166;INSTITUTO AGUAS DO ATLANTICO;INSTITUTO AGUAS DO ATLANTICO;2024-09-17;não;;;RUA IRENE, 251, SLJ   SALA 07, ACARAU, Ubatuba, SP, 11688408;Ubatuba;SP;-45,061502;-23,46176;88006.0;1.0;97.096
60377850000135;ASSOCIACAO AMIGOS E MORADORES DA ITAMAMBUCA;SAMITA;1989-10-04;não;;;RUA QUARESMEIRAS15, ITAMAMBUCA, Ubatuba, SP, 11680000;Ubatuba;SP;-45,0838483149996;-23,4336577659996;87115.0;1.0;97.096
65511156000182;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS UBATUBA;;1993-10-19;não;;;ESTRADA BENEDITO ALVES DOS SANTOS, 110, , ESTUFA II, Ubatuba, SP, 11689301;Ubatuba;SP;-45,084621;-23,453739;94308.0;1.0;97.096
67658724000106;GRUPO ABERTO A INFANCIA E ADOLESCENCIA - TECNICAS OCUPACIONAIS;O GAIATO;1994-06-16;não;;;RUA DAS PALMEIRAS200, IPIRANGUINHA, Ubatuba, SP, 11680000;Ubatuba;SP;-45,1975366479996;-23,5143054119996;94308.0;1.0;97.096
54869942000130;INSTITUTO ICAP;INSTITUTO DE CAPACITACAO E PESQUISA;2024-04-08;não;;;RUA PARANA, 823, , UMUARAMA, Ubatuba, SP, 11690400;Ubatuba;SP;-45,078962;-23,4401;88006.0;1.0;97.096
60377728000169;ASSOCIACAO DOS REMANESCENTES DA COMUNIDADE DO QUILOMBO CACANDOQUINHA, RAPOSA, SACO DAS BANANAS E FRADE - ARCQCRSB;;1989-08-30;não;;;ESTRADA DA PRAIA DA CACANDOQUINHA1, PRAIA DA CACANDOCA, Ubatuba, SP, 11680000;Ubatuba;SP;-45,0838483149996;-23,4336577659996;87115.0;1.0;97.096
7172622000146;ENTIDADE SOCIAL KAIROS;OSCIP KAIROS;2002-10-22;não;;;RUA MATO GROSSO145, SALA 02, CENTRO, Ubatuba, SP, 11680000;Ubatuba;SP;-45,0810640269996;-23,4376090479996;88006.0;1.0;97.096
14303463000137;INSTITUTO SEMEAR CRE;PROJETO SEMEAR CRE COMUNIDADE TERAPEUTICA;2011-09-09;não;;;ESTRADA DA FAZENDA DO TAQUARAL480, TAQUARAL, Ubatuba, SP, 11680000;Ubatuba;SP;-45,0838483149996;-23,4336577659996;87204.0;1.0;97.096
7739900000102;CASA DE AMPARO A VELHICE 'NOVA MORADA';;2005-11-17;não;;;ESTRADA  MATO DENTRO54, MATO DENTRO, Mairiporã, SP, 07600000;Mairipor�;SP;-46,6201308299996;-23,3068046429996;87115.0;1.0;97.835
63898365000103;INSTITUTO TEEN CHALLENGE;DESAFIO JOVEM;1991-03-18;não;;;RODOVIA FERNAO DIAS62, KM                              CPC 55, MATO DENTRO, Mairiporã, SP, 07600994;Mairipor�;SP;-46,5743834689996;-23,2925146179996;87204.0;1.0;97.835
23788558000189;CASA LAR TEMPO DE RESTAURACAO;;2015-04-23;não;;;AVENIDA BERNA125, PARQUE SUISSO, Mairiporã, SP, 07600000;Mairipor�;SP;-46,5498144019996;-23,3436922709996;87204.0;1.0;97.835
10172899000183;ASSOCIACAO RENOVAR - CENTRO DE APOIO E RECUPERACAO;ASSOCIACAO RENOVAR;2008-06-19;não;;;RUA PADRE CELESTINO ANDRE TREVISAM370, BAIRRO DO BARREIRO, Mairiporã, SP, 07600000;Mairipor�;SP;-46,5901410219996;-23,3176209879996;87204.0;1.0;97.835
46006433000155;LAR SAO VICENTE DE PAULO DE MAIRIPORA;;1985-10-25;não;;;RUA SATURNINO INACIO DA SILVA18, BARREIRO, Mairiporã, SP, 07600000;Mairipor�;SP;-46,5901410219996;-23,3176209879996;87115.0;1.0;97.835
8229342000190;INSTITUTO MARIA AMELIA;LAR RECANTO DOS AVOS E LAR RECANTO DOS JOVENS;2006-08-16;não;;;ALAMEDA CORREGOS E FLORESTAGL 10, MATO DENTRO, DO MARCIANO, Mairiporã, SP, 07600000;Mairipor�;SP;-46,5901410219996;-23,3176209879996;87115.0;1.0;97.835
58486895000104;ASSOCIACAO DOS ROTARIANOS DE MAIRIPORA;;1989-10-27;não;;;AVENIDA LEONOR DE OLIVEIRA300, CENTRO, Mairiporã, SP, 07600000;Mairipor�;SP;-46,6262416489996;-23,3293269749996;87115.0;1.0;97.835
25074537000127;CASA DE RECUPERACAO SEMEANDO VIDA;CRSV;2016-06-13;não;;;AVENIDA AV. HIMALAIA1200, MATO DENTRO, Mairiporã, SP, 07600000;Mairipor�;SP;-46,5901410219996;-23,3176209879996;87204.0;1.0;97.835
59131872000131;ASSOCIACAO ATOS DE VIDA BRASIL;ATOS DE VIDA BRASIL;2024-12-02;não;;;AVENIDA DEMETRIO LEONIDAS KONIDIS, 184, , TERRA PRETA (TERRA PRETA), Mairiporã, SP, 07661160;Mairipor�;SP;-46,588852;-23,271169;88006.0;1.0;97.835
277850000808;FUNDACAO REVIVER REFUGIO VIDA VERDADEIRA;FUNDACAO REVIVER;2004-08-09;não;;;ESTRADA DO APOLINARIOS/N, BAIRRO DO APOLINARIO, Mairiporã, SP, 07600000;Mairipor�;SP;-46,5901410219996;-23,3176209879996;87115.0;1.0;97.835
51258333000156;APAE - ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE MAIRIPORA;APAE DE MAIRIPORA;1982-01-15;não;;;RUA FERNAO LOPES11, LAVAPES, Mairiporã, SP, 07600514;Mairipor�;SP;-46,5914419999996;-23,3250004769996;94308.0;1.0;97.835
3239911000164;COMUNIDADE TERAPEUTICA VITORIA;;1999-06-15;não;;;ESTRADA DE RODAGEM S.P- BRAGANCA PAULISTA517, SITIO ALEM DO ENCANTO, BAIRRO DO RIO ACIMA, Mairiporã, SP, 07600990;Mairipor�;SP;-46,5901410219996;-23,3176209879996;87204.0;1.0;97.835
22009876000131;INSTITUTO ALESCO DE DESENVOLVIMENTO SOCIO EDUCACIONAL;INSTITUTO ALESCO;2015-02-05;não;;;TRAVESSA DONA ANTONIETA CIRILLO SPADA11, ANDAR 2                   SALA  5, CENTRO, Mairiporã, SP, 07600051;Mairipor�;SP;-46,5901410219996;-23,3176209879996;88006.0;1.0;97.835
5411769000116;PROJETO ACOLHER -MAIRIPORA;;2002-08-05;não;;;TRAVESSA ANTONIETA CIRILO SPADA20, SALA 2, CENTRO, Mairiporã, SP, 07600000;Mairipor�;SP;-46,5901410219996;-23,3176209879996;88006.0;1.0;97.835
7429515000150;ASSOCIACAO BENEFICENTE LUZ DIVINA;ASSOCIACAO LUZ DIVINA;2005-05-13;não;;;ESTRADA DE SANTO ANTONIO34, VILA RICA, Mairiporã, SP, 07600000;Mairipor�;SP;-46,6356927179996;-23,3540455529996;88006.0;1.0;97.835
10391771000291;PROJETO FAMILIA BOAS NOVAS;;2015-05-12;não;;;ESTRADA MARIO FREITAS DA SILVA4344, SANTO ANTONIO, Mairiporã, SP, 07600000;Mairipor�;SP;-46,5901410219996;-23,3176209879996;87204.0;1.0;97.835
23625446000107;INSTITUICAO SOCIAL PROFETAS DE CRISTO;;2015-09-11;não;;;ESTRADA MARMELO195, MARMELO, Mairiporã, SP, 07600000;Mairipor�;SP;-46,4706769069996;-23,3583277139996;87204.0;1.0;97.835
63897219000236;INSTITUTO BRASILEIRO DE PSICOTERAPIA AUTOGENA;LAR PORTAL DAS HORTENSIAS;1998-06-04;não;;;RUA BENEDITO JOSE DA SILVA536, BARREIRO, Mairiporã, SP, 07600000;Mairipor�;SP;-46,5901410219996;-23,3176209879996;87115.0;1.0;97.835
49094048001339;ASSOCIACAO PAULISTA DE EDUCACAO E CULTURA;;2015-10-13;não;;;AVENIDA TABELIAO PASSARELLA763, SALA  06, CENTRO, Mairiporã, SP, 07600000;Mairipor�;SP;-46,5865153999996;-23,3183375039996;88006.0;1.0;97.835
45627833000204;CONSELHO CENTRAL DE BRAG.PTA.DA SOC S VICENTE DE PAULO;SOCIEDADE SAO VICENTE PAULO CONFERENCIA NS REMEDIO;1977-01-14;não;;;RUA PIO XII130, CENTRO, Mairiporã, SP, 07600000;Mairipor�;SP;-46,5885394509996;-23,3202388539996;87115.0;1.0;97.835
28474544000104;MISSOES NOVA GERACAO-CASA DE APOIO PARA DEPENDENTES QUIMICOS E ALCOOLICOS-ORG. NAO GOVERNAMENTAL-FORMAR, ORIENTAR, REINTEGRAR, TREINAR E ENVIAR;CASA DE APOIO NOVA GERACAO;2017-08-07;não;;;RUA AMERICO ORTIZ96, MATO DENTRO, Mairiporã, SP, 07600000;Mairipor�;SP;-46,5901410219996;-23,3176209879996;87204.0;1.0;97.835
8229342000351;INSTITUTO MARIA AMELIA;LAR RECANTO DOS AVOS E LAR RECANTO DOS JOVENS;2019-10-02;não;;;ESTRADA DOS CORREGOS70, MATO DENTRO, Mairiporã, SP, 07657300;Mairipor�;SP;-46,5424013029996;-23,2525347189996;87301.0;1.0;97.835
8229342000432;INSTITUTO MARIA AMELIA;LAR RECANTO DOS AVOS E LAR RECANTO DOS JOVENS;2020-01-24;não;;;ALAMEDA RUBI301, JUNDIAIZINHO (TERRA PRETA), Mairiporã, SP, 07664360;Mairipor�;SP;-46,5718134509996;-23,3719696919996;87115.0;1.0;97.835
53709694000105;ASSOCIACAO VAMOS SUPERAR;;2024-01-12;não;;;RUA DOS EUCALIPTOS, 0000, CASA  01, CAPOAVINHA, Mairiporã, SP, 07629326;Mairipor�;SP;-46,5338087024;-23,3026623825;88006.0;1.0;97.835
60737178000303;ASSOCIACAO ALIANCA PELA VIDA - ALIVI;ALIVI;1996-02-19;não;;;ESTRADA DE STA INESS/N, KM 4,5 C/R G ORLEAN, SAMAMBAIA, Mairiporã, SP, 07600000;Mairipor�;SP;-46,5901410219996;-23,3176209879996;87115.0;1.0;97.835
66657131000154;SOC BENEF EDUC E SOCIAL FILHOS N SRA DO MONTE CALVARIO;SOCIEDADE BENEFICENTE FILHOS DO MONTE CALVARIO;1993-12-14;não;;;PRACA MATRIZSN, TERRA PRETA, Mairiporã, SP, 07600000;Mairipor�;SP;-46,5649643639996;-23,3095241709996;87115.0;1.0;97.835
20666071000135;OS  QUATRO ESTACOES;ORGANIZACAO SOCIAL QUATRO ESTACOES;2013-12-03;não;;;RUA PAULINIA (PRQ BANDEIRANTES)34, PONUNDUVA, Cajamar, SP, 07768435;Cajamar;SP;-46,9241921179996;-23,3289449529996;87204.0;1.0;98.365
5119104000567;ASSOCIACAO SITIO AGAR;SITIO AGAR;2022-05-10;não;;;RUA CORUMBATAI, 1277, , PARAISO (POLVILHO), Cajamar, SP, 07794040;Cajamar;SP;-46,827907;-23,418413;87115.0;1.0;98.365
50246529000672;CAMP PINHEIROS CENTRO ASSISTENCIAL DE MOTIVACAO PROFISSIONAL;;2023-09-20;não;;;AVENIDA DOUTOR ANTONIO JOAO ABDALLA, 3945, LOTE  B SITIO DOS PAE, EMPRESARIAL COLINA, Cajamar, SP, 07750020;Cajamar;SP;-46,8737282488;-23,3495411616;88006.0;1.0;98.365
61704086000128;HACALI HA UM CAMINHO A LIBERDADE;;1991-07-15;não;;;RUA BURITAMA (CH RODEIO)04, PONUNDUVA, Cajamar, SP, 07767035;Cajamar;SP;-46,9248066539996;-23,3407108429996;87301.0;1.0;98.365
46367629001066;OBRA SOCIAL SINOS DE BELEM DE AMPARO E PROMOCAO;;2000-08-23;não;;;RUA ESPATODIA215, JORDANESIA, Cajamar, SP, 07760000;Cajamar;SP;-46,8280888919996;-23,3350995929996;87301.0;1.0;98.365
2805990000160;ASSOCIACAO RETORNO A VIDA;;1998-09-29;não;;;ESTRADA FRANCISCO MISSE,8500, CAJAMAR, Cajamar, SP, 07760000;Cajamar;SP;-46,9181514149996;-23,3199980919996;87204.0;1.0;98.365
5736131000155;ASSOCIACAO ESTANCIA PRIMAVERA COMUNIDADE TERAPEUTICA;QUATRO ESTACOES;2003-04-01;não;;;ESTRADA FRANCISCO  MISSE800, CAJAMAR, Cajamar, SP, 07750020;Cajamar;SP;-46,9181514149996;-23,3199980919996;87204.0;1.0;98.365
52351814000174;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE CAJAMAR;APAE DE CAJAMAR;1984-08-07;não;;;RUA MANUEL ANTONIO GOMES377, JORDANESIA (JORDANESIA), Cajamar, SP, 07776410;Cajamar;SP;-46,8387494429996;-23,3376536289996;94308.0;1.0;98.365
5119104000133;ASSOCIACAO SITIO AGAR;SITIO AGAR;2002-05-27;não;;;RUA CORUMBATAI50, PQ. PARAISO, POLVILHO, Cajamar, SP, 07794040;Cajamar;SP;-46,8277460509996;-23,4188048639996;87301.0;1.0;98.365
6254154000196;UNIAO PELA BENEFICENCIA COMUNITARIA E SAUDE;UNISAU;2002-12-20;não;;;RUA DAS FLORES-DE-MAIO, 13, SALA  04, PORTAIS (POLVILHO), Cajamar, SP, 07790860;Cajamar;SP;-46,860961;-23,405292;86607.0;1.0;98.365
647187000110;CASA TRANSITORIA LEE DO BRASIL;;1995-06-01;não;;;RUA ASSIS100, JORDANESIA, Cajamar, SP, 07765640;Cajamar;SP;-46,8785944639996;-23,3555042539996;87301.0;1.0;98.365
9416489000151;ASSOCIACAO PACIS - PERSEVERANCA NO APRENDIZADO, CIDADANIA E INCLUSAO SOCIAL;PACIS;2008-01-28;não;;;AVENIDA JORDANO MENDESS/N, GATO PRETO, Cajamar, SP, 07770000;Cajamar;SP;-46,8427738289996;-23,3446310879996;88006.0;1.0;98.365
5326856000175;INSTITUTO MILLENIUM;AGUIA DO MILLENIUM;2002-08-15;não;;;RUA ANTONIO DE BARROS432, ALTOS DE JORDANESIA (JORDANESIA), Cajamar, SP, 07786880;Cajamar;SP;-46,8295628509996;-23,3373917299996;94308.0;1.0;98.365
69127678000136;HOSPITAL ESPIRITA FABIANO DE CRISTO;;1992-12-17;não;;;RUA CANARIO500, QUADRA A, JD. HELENA, Caieiras, SP, 07700001;Caieiras;SP;-46,7162783939996;-23,3855281509996;86101.0;1.0;98.549
65692774000176;GRUPO ESPIRITA FRATERNIDADE;;1993-04-22;não;;;RUA 49 ESQUINA COM RUA 50SN, LOTE 12 QUADRA 57, JARDIM MARCELINO, Caieiras, SP, 07700001;Caieiras;SP;-46,7401870409996;-23,3612194589996;94910.0;1.0;98.549
7716883000180;INSTITUTO NOSSA SENHORA DE SCHOENSTATT;;2005-07-22;não;;;AVENIDA PADRE JOSE KENTENICH, 315, , MORRO GRANDE, Caieiras, SP, 07725540;Caieiras;SP;-46,720409;-23,36669;88006.0;1.0;98.549
59045690000148;ASSOCIACAO AMIGOS DA FANFARRA DE CAIEIRAS;;1989-01-18;não;;;RUA JOAO DARTORA382, -, CENTRO, Caieiras, SP, 07700001;Caieiras;SP;-46,7409330429996;-23,3562660279996;94308.0;1.0;98.549
23023554000290;INSTITUTO RAIZES DO FUTURO;PROJETO COLORINDO O FUTURO - UNIDADE 1;2023-02-28;não;;;RUA ITU76, SERPA, Caieiras, SP, 07713283;Caieiras;SP;-46,7401870409996;-23,3612194589996;88006.0;1.0;98.549
17159040000183;ASSOCIACAO CASA DE TRANSFORMACAO MISSAO NINIVE;CASA DE RECUPERACAO MISSAO NINIVE;2012-10-11;não;;;ESTRADA CARACUATA1135, AGUAS CLARAS, Caieiras, SP, 07729535;Caieiras;SP;-46,7401870409996;-23,3612194589996;87204.0;1.0;98.549
51451094000156;ASSOC DE PAIS E AMIGOS DOS EXCEPCIONAIS DE CAIEIRAS;APAE DE CAIEIRAS;1985-04-17;não;;;RUA BOLIVIA433, JD STO ANTONIO, Caieiras, SP, 07700001;Caieiras;SP;-46,7400292829996;-23,3664053569996;94308.0;1.0;98.549
2700438000108;ASSOCIACAO FILANTROPICA SANTA CLARA DE VILA ROSINA;;1997-09-10;não;;;RUA MARIA BERNARDA BUTLER245, VILA ROSINA, Caieiras, SP, 07700001;Caieiras;SP;-46,7401870409996;-23,3612194589996;94308.0;1.0;98.549
8059033000119;FUNDACAO ASSISTENCIAL, CULTURAL E EDUCACIONAL BENJAMIM FELIPE RODRIGUES;FUNDACAO PATRIARCA;2006-05-31;não;;;RUA ASSEMBLEIA DE DEUS80, A, LARANJEIRAS, Caieiras, SP, 07700001;Caieiras;SP;-46,7139816169996;-23,3945956499996;87301.0;1.0;98.549
3997077000176;COMUNIDADE TERAPEUTICA DEJOCA;DEJOCA;2000-03-27;não;;;AVENIDA LUIZ MILANO FILHOS/N,       PROXIMO AO N 35, MORRO GRANDE, Caieiras, SP, 07726620;Caieiras;SP;-46,7401870409996;-23,3612194589996;87204.0;1.0;98.549
6788851000127;ASSOCIACAO PATRIS - CASA DO PAI;;2004-07-07;não;;;RUA JOAO ROSOLEM273, PREDIO A, VILA ROSINA, Caieiras, SP, 07700001;Caieiras;SP;-46,7405097759996;-23,3862174419996;94308.0;1.0;98.549
7563631000168;INSTITUTO PRISMA;PROJETO BILU;2005-07-13;não;;;AVENIDA DOUTOR OLINDO DARTORA195, REGIAO CENTRAL, Caieiras, SP, 07700230;Caieiras;SP;-46,7201187279996;-23,3708581649996;87301.0;1.0;98.549
50530393000113;SOCIEDADE AMIGOS DO PORTAL DAS LARANJEIRAS;;1983-07-21;não;;;RUA UIRAPURU169, PORTAL DAS LARANJEI, Caieiras, SP, 07700001;Caieiras;SP;-46,7183405949996;-23,3816171859996;87115.0;1.0;98.549
96493457000154;ASSOC.FILANTROPICA DOS MORADORES DO BAIRRO JD.APARECIDA;;1994-08-08;não;;;RUA KATIA321, JARDIM APARECIDA, Caieiras, SP, 07700001;Caieiras;SP;-46,7306168799996;-23,3922411319996;87115.0;1.0;98.549
5542544000107;ASSOCIACAO BENEFICENTE SOCIAL ESTRELA GUIA;;2003-02-12;não;;;RUA LUIZ CAVALHERI92, VILA ROSINA, Caieiras, SP, 07700001;Caieiras;SP;-46,7359548879996;-23,3851708739996;94308.0;1.0;98.549
7214526000113;ASSOCIACAO DE BENEMERENCIA TORRES E MASCIOTRO;ABTM;2005-01-20;não;;;ALAMEDA JOSE BERNARDO ANTONIO45, JARDIM NOVA ERA, Caieiras, SP, 07700001;Caieiras;SP;-46,7280257239996;-23,3580106509996;87115.0;1.0;98.549
34323464000150;ASSOCIACAO PLURALIS EM DEFESA DA DIVERSIDADE E RESPEITO HUMANO;PLURALIS;2019-07-22;não;;;RUA SANTO AGOSTINHO (JD S FRANCISCO)34, REGIAO CENTRAL, Caieiras, SP, 07700040;Caieiras;SP;-46,7392074959996;-23,3606549079996;94308.0;1.0;98.549
57594091000158;ASSOCIACAO AMIGOS DA CASA;;2024-10-02;não;;;RODOVIA PRESIDENTE TANCREDO DE ALMEIDA NEVES, 3959, GALPAOA                   SALA  02, VERA TEREZA, Caieiras, SP, 07717200;Caieiras;SP;-46,746759;-23,334383;88006.0;1.0;98.549
2832013000152;FUNDACAO VO AMBROZINA;;1998-08-11;não;;;AVENIDA VALDEMAR GOMES MARINO (JD S FRANCISCO)305, REGIAO CENTRAL, Caieiras, SP, 07700001;Caieiras;SP;-46,7401870409996;-23,3612194589996;94308.0;1.0;98.549
96493556000136;ASSOC.FILANTROPICA DOS MORADORES DO BAIRRO JD.NOVA ERA;;1994-08-19;não;;;ALAMEDA PEDRO MURO VASQUES34, JARDIM NOVA ERA, Caieiras, SP, 07700001;Caieiras;SP;-46,7401870409996;-23,3612194589996;87115.0;1.0;98.549
16907928000194;CENTRO TERAPEUTICO CASA DE DAVI;CASA DE DAVI;2012-08-27;não;;;RUA DI CAVALCANTE150, CHACARAS ITAMARATI, Caçapava, SP, 12280005;Ca�apava;SP;-45,7036456059996;-23,0934560909996;87204.0;1.0;100.071
17601736000118;COMUNIDADE EVANGELISTICA DE DESENVOLVIMENTO HUMANO JEOVA RAFAH;CEDHJR;2012-12-26;não;;;ESTRADA TENETE JOSE COUTO200, CHACARA IPES, Caçapava, SP, 12290440;Ca�apava;SP;-45,7179382739996;-23,0384539829996;87204.0;1.0;100.071
13571800000104;INSTITUTO VOCE AMANHA;INSTITUTO VOCE AMANHA;2010-12-21;não;;;RUA JANIO DA SILVA QUADROS302, SANTA LUZIA, Caçapava, SP, 12280005;Ca�apava;SP;-45,7036456059996;-23,0934560909996;88006.0;1.0;100.071
33948381006800;LAR FABIANO DE CRISTO;CASA DE CIRILO;1973-04-27;não;;;RUA ANTONIO DOS SANTOS123, NA, Caçapava, SP, 12280032;Ca�apava;SP;-45,7034793179996;-23,0956371689996;94308.0;1.0;100.071
10456592000104;COMUNIDADE TERAPEUTICA HEBROM - COTH;;2008-10-27;não;;;ESTRADA DO MARAMBAIA978, MARAMBAIA, Caçapava, SP, 12280005;Ca�apava;SP;-45,7036456059996;-23,0934560909996;87204.0;1.0;100.071
3407078000113;COMUNIDADE TERAPEUTICA FONTE DE AGUA VIVA;;1999-09-20;não;;;RUA ILUMINATO CESARONI250, SITIOS  DE RECREACAO MANTIQUEIRA, Caçapava, SP, 12283510;Ca�apava;SP;-45,7263691259996;-23,0518624139996;87204.0;1.0;100.071
10456592000295;COMUNIDADE TERAPEUTICA HEBROM - COTH;ESPACO HEBROM;2014-10-06;não;;;RUA DOUTOR ODILON DE SOUZA MIRANDA240, VILA SAO JOAO, Caçapava, SP, 12281340;Ca�apava;SP;-45,7083980989996;-23,1052894809996;88006.0;1.0;100.071
61868121000144;MOVIMENTO DE ASSISTENCIA A FAMILIA CARENTE;MAFAC;1990-03-26;não;;;RUA SAO BENTO297, VERA CRUZ, Caçapava, SP, 12287100;Ca�apava;SP;-45,7120856149996;-23,1061919609996;87115.0;1.0;100.071
2969655000106;ESQUADRAO VIDA PARA ADULTOS;;1999-01-06;não;;;RUA LUIZ DA SILVA IRIO381, PORTAL MANTIQUEIRA, Caçapava, SP, 12289830;Ca�apava;SP;-45,7277552029996;-23,0509653419996;87204.0;1.0;100.071
45189420000104;VILA VICENTINA DE CACAPAVA O U SOC S VICENTE DE PAULO;;1973-11-19;não;;;RUA DNA AMELIA PANTALEAO330, CENTRO, Caçapava, SP, 12283510;Ca�apava;SP;-45,7065214689996;-23,0966977669996;87115.0;1.0;100.071
4938771000185;ASSOCIACAO SOLIDARIA DA VILA PARAISO MAOS ESTENDIDAS;;2002-02-21;não;;;RUA IDALIZIO GABRIL110, VILA PARAISO, Caçapava, SP, 12286650;Ca�apava;SP;-45,7213535209996;-23,1032876099996;88006.0;1.0;100.071
57532590000110;CLUBE DE MAES SAO SEBASTIAO;;1989-02-10;não;;;AVENIDA CIDADE SAO PAULO635, VILA RESENDE, Caçapava, SP, 12283510;Ca�apava;SP;-45,6999250019996;-23,1041340649996;87115.0;1.0;100.071
6963405000101;ASSOCIACAO BENEFICENTE SOLDADOS DE CRISTO - ABESC;;2004-06-14;não;;;RUA ADHEMAR BARBOSA ROMEO761, PARK ELDORADO, Caçapava, SP, 12289060;Ca�apava;SP;-45,7205151839996;-23,0758925199996;88006.0;1.0;100.071
51633246000131;INSTITUTO SANTA TERESA D'AVILA;;1984-04-27;não;;;ESTRADA BORDA DA MATA3052, BORDA DA MATA, Caçapava, SP, 12284820;Ca�apava;SP;-45,6991660769996;-23,1234449249996;87204.0;1.0;100.071
61871810000108;COMUNIDADE TERAPEUTICA LIBERDADE;;1990-10-19;não;;;ALAMEDA DAS PAINEIRAS303, CACAPAVA VELHA, Caçapava, SP, 12283504;Ca�apava;SP;-45,7172557429996;-23,1078377789996;87204.0;1.0;100.071
45845013000108;LAR DE IDOSOS VICENTE DE PAULO DE CACAPAVA;;1968-08-27;não;;;RUA CORONEL JOAO DIAS GUIMARAES, 172, , VILA SAO JOAO, Caçapava, SP, 12281350;Ca�apava;SP;-45,707907;-23,105601;87115.0;1.0;100.071
45847308000105;CASA DA CRIANCA DE CACAPAVA;;1970-03-17;não;;;RUA TENENTE MESQUITA211, VILA PANTALEAO, Caçapava, SP, 12280048;Ca�apava;SP;-45,7083487589996;-23,0948692549996;88006.0;1.0;100.071
45847423000180;ASSOCIACAO BENEFICENTE DE CACAPAVA;;1993-01-02;não;;;AVENIDA DA SAUDADE295, VILA SAO GERALDO, Caçapava, SP, 12282480;Ca�apava;SP;-45,6986067369996;-23,1000952919996;88006.0;1.0;100.071
45848140000152;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS;APAE DE CACAPAVA;1971-08-06;não;;;RUA ANTONIO FELICIANO DE BARROS111, JARDIM RAFAEL, Caçapava, SP, 12288400;Ca�apava;SP;-45,7116496259996;-23,0932203909996;94308.0;1.0;100.071
47541040000104;LAR VICENTINO DE CACAPAVA OBRA UNIDA A SSVP;LAR VICENTINO;1976-06-29;não;;;RUA DR PEDRO M DA COSTA249, VL ANTONIO AUGUSTO, Caçapava, SP, 12283510;Ca�apava;SP;-45,6808775909996;-23,0974663609996;87115.0;1.0;100.071
46654158000186;GAMT - GRUPO DE ASSESSORIA E MOBILIZACAO DE TALENTOS;GAMT;1975-06-13;não;;;RUA PROFESSOR JOSE BERNARDES PAES JUNIOR301, JD. SANTO ANTONIO, Caçapava, SP, 12281040;Ca�apava;SP;-45,7017932239996;-23,1079264969996;94308.0;1.0;100.071
65057176000125;CENTRO DE CONVIVENCIA DA 3 IDADE 'VIVA A VIDA';;1992-05-26;não;;;AVENIDA DR. PEREIRA DE MATTOS229, CENTRO, Caçapava, SP, 12281450;Ca�apava;SP;-45,7064554359996;-23,1040295089996;88006.0;1.0;100.071
61600839027274;CENTRO DE INTEGRACAO EMPRESA ESCOLA CIE E;CIEE;2013-02-26;não;;;RUA TENENTE MESQUITA, 211, SALA  01-02, VILA PANTALEAO, Caçapava, SP, 12280048;Ca�apava;SP;-45,7072473251;-23,0947762975;88006.0;1.0;100.071
3599358000170;DESAFIO JOVEM JONATAN BENONI;D.J.J.B.;1999-05-05;não;;;RUA 10125, VILA VELHA, CACAPAVA VELHA, Caçapava, SP, 12283510;Ca�apava;SP;-45,6355033759996;-23,1199892999996;87204.0;1.0;100.071
45847449000128;CONSELHO PARTICULAR SOCIEDADE S VICENTE DE PAULO;;1970-04-22;não;;;RUA JOSE VENANCIO NOGUEIRA382, CENTRO, Caçapava, SP, 12280028;Ca�apava;SP;-45,7053179169996;-23,0939546649996;87301.0;1.0;100.071
35797364003306;ALDEIAS INFANTIS SOS BRASIL;PROGRAMA ALDEIAS INFANTIS SOS CACAPAVA;2015-04-20;não;;;RUA CAPITAO CARLOS DE MOURA288, VILA PANTALEAO, Caçapava, SP, 12280050;Ca�apava;SP;-45,7075584159996;-23,0975722069996;87301.0;1.0;100.071
